column1,Days_for_shipping_real,Days_for_shipment_scheduled,Delivery_Status,Late_delivery_risk,shipping_date_DateOrders,Shipping_Mode,Market,Order_Id
48026,4,4,Shipping on time,0,2015-10-15 05:23:00.0000000,Standard Class,Europe,19403
48029,2,2,Shipping on time,0,2015-10-12 04:09:00.0000000,Second Class,Europe,19331
48032,4,4,Shipping on time,0,2015-10-13 21:51:00.0000000,Standard Class,Europe,19313
48036,0,0,Shipping on time,0,2015-10-09 20:32:00.0000000,Same Day,Europe,19275
48045,4,4,Shipping on time,0,2015-10-10 22:01:00.0000000,Standard Class,Europe,19108
48050,2,2,Shipping on time,0,2015-10-08 10:49:00.0000000,Second Class,Europe,19076
48051,0,0,Shipping on time,0,2015-10-06 18:16:00.0000000,Same Day,Europe,19063
48052,4,4,Shipping on time,0,2015-10-10 01:00:00.0000000,Standard Class,Europe,19048
48054,4,4,Shipping on time,0,2015-10-09 10:59:00.0000000,Standard Class,Europe,19008
48064,4,4,Shipping on time,0,2015-10-07 23:57:00.0000000,Standard Class,Europe,18908
48070,4,4,Shipping on time,0,2015-10-07 04:41:00.0000000,Standard Class,Europe,18853
48072,4,4,Shipping on time,0,2015-10-06 19:56:00.0000000,Standard Class,Europe,18828
48078,4,4,Shipping on time,0,2015-10-05 22:54:00.0000000,Standard Class,Europe,18768
48084,4,4,Shipping on time,0,2015-10-04 04:52:00.0000000,Standard Class,Europe,18648
48098,0,0,Shipping on time,0,2015-09-28 22:28:00.0000000,Same Day,Europe,18527
48099,0,0,Shipping on time,0,2015-09-28 21:46:00.0000000,Same Day,Europe,18525
48100,0,0,Shipping on time,0,2015-09-28 21:25:00.0000000,Same Day,Europe,18524
48103,4,4,Shipping on time,0,2015-10-02 05:34:00.0000000,Standard Class,Europe,18513
48105,4,4,Shipping on time,0,2015-10-02 03:49:00.0000000,Standard Class,Europe,18508
48108,2,2,Shipping on time,0,2015-09-29 04:21:00.0000000,Second Class,Europe,18441
48119,4,4,Shipping on time,0,2015-09-29 09:15:00.0000000,Standard Class,Europe,18318
48130,4,4,Shipping on time,0,2015-09-27 06:27:00.0000000,Standard Class,Europe,18173
48133,4,4,Shipping on time,0,2015-09-26 21:42:00.0000000,Standard Class,Europe,18148
48139,2,2,Shipping on time,0,2015-09-24 05:14:00.0000000,Second Class,Europe,18101
48140,2,2,Shipping on time,0,2015-09-24 03:29:00.0000000,Second Class,Europe,18096
48146,4,4,Shipping on time,0,2015-09-24 18:54:00.0000000,Standard Class,Europe,18003
48148,4,4,Shipping on time,0,2015-09-24 15:23:00.0000000,Standard Class,Europe,17993
48165,4,4,Shipping on time,0,2015-09-22 12:35:00.0000000,Standard Class,Europe,17848
48174,2,2,Shipping on time,0,2015-09-18 02:05:00.0000000,Second Class,Europe,17681
48178,2,2,Shipping on time,0,2015-09-17 22:35:00.0000000,Second Class,Europe,17671
48180,4,4,Shipping on time,0,2015-09-19 18:02:00.0000000,Standard Class,Europe,17658
48191,4,4,Shipping on time,0,2015-09-17 08:13:00.0000000,Standard Class,Europe,17493
48215,4,4,Shipping on time,0,2015-09-12 17:52:00.0000000,Standard Class,Europe,17178
48225,4,4,Shipping on time,0,2015-09-10 23:49:00.0000000,Standard Class,Europe,17058
48229,0,0,Shipping on time,0,2015-09-06 20:45:00.0000000,Same Day,Europe,17015
48232,2,2,Shipping on time,0,2015-09-08 03:51:00.0000000,Second Class,Europe,17001
48243,4,4,Shipping on time,0,2015-09-08 12:16:00.0000000,Standard Class,Europe,16888
48250,4,4,Shipping on time,0,2015-09-07 02:59:00.0000000,Standard Class,Europe,16793
48257,4,4,Shipping on time,0,2015-09-05 21:12:00.0000000,Standard Class,Europe,16708
48259,2,2,Shipping on time,0,2015-09-03 08:14:00.0000000,Second Class,Europe,16671
48263,4,4,Shipping on time,0,2015-09-03 20:09:00.0000000,Standard Class,Europe,16568
48264,2,2,Shipping on time,0,2015-09-01 08:56:00.0000000,Second Class,Europe,16536
48278,2,2,Shipping on time,0,2015-08-29 14:22:00.0000000,Second Class,Europe,16346
48279,4,4,Shipping on time,0,2015-08-31 11:34:00.0000000,Standard Class,Europe,16338
48287,4,4,Shipping on time,0,2015-08-30 09:18:00.0000000,Standard Class,Europe,16263
48290,4,4,Shipping on time,0,2015-08-30 02:17:00.0000000,Standard Class,Europe,16243
48294,4,4,Shipping on time,0,2015-08-29 12:16:00.0000000,Standard Class,Europe,16203
48304,4,4,Shipping on time,0,2015-08-28 18:45:00.0000000,Standard Class,Europe,16153
48305,4,4,Shipping on time,0,2015-08-28 08:15:00.0000000,Standard Class,Europe,16123
48310,4,4,Shipping on time,0,2015-08-27 09:28:00.0000000,Standard Class,Europe,16058
48318,2,2,Shipping on time,0,2015-08-23 05:58:00.0000000,Second Class,Europe,15911
48319,0,0,Shipping on time,0,2015-08-21 14:49:00.0000000,Same Day,Europe,15902
48321,4,4,Shipping on time,0,2015-08-24 23:40:00.0000000,Standard Class,Europe,15893
48331,0,0,Shipping on time,0,2015-08-19 12:22:00.0000000,Same Day,Europe,15758
48348,4,4,Shipping on time,0,2015-08-20 09:19:00.0000000,Standard Class,Europe,15578
48356,4,4,Shipping on time,0,2015-08-18 20:31:00.0000000,Standard Class,Europe,15473
48369,4,4,Shipping on time,0,2015-08-16 01:57:00.0000000,Standard Class,Europe,15283
48373,4,4,Shipping on time,0,2015-08-15 08:26:00.0000000,Standard Class,Europe,15233
48375,4,4,Shipping on time,0,2015-08-14 23:41:00.0000000,Standard Class,Europe,15208
48378,4,4,Shipping on time,0,2015-08-14 16:40:00.0000000,Standard Class,Europe,15188
48379,2,2,Shipping on time,0,2015-08-12 15:58:00.0000000,Second Class,Europe,15186
48387,2,2,Shipping on time,0,2015-08-09 21:24:00.0000000,Second Class,Europe,14996
48395,2,2,Shipping on time,0,2015-08-08 12:08:00.0000000,Second Class,Europe,14901
48401,4,4,Shipping on time,0,2015-08-09 22:49:00.0000000,Standard Class,Europe,14863
48407,0,0,Shipping on time,0,2015-08-04 18:31:00.0000000,Same Day,Europe,14748
48409,4,4,Shipping on time,0,2015-08-07 14:45:00.0000000,Standard Class,Europe,14703
48410,2,2,Shipping on time,0,2015-08-05 14:03:00.0000000,Second Class,Europe,14701
48412,4,4,Shipping on time,0,2015-08-07 07:45:00.0000000,Standard Class,Europe,14683
48419,4,4,Shipping on time,0,2015-08-06 03:43:00.0000000,Standard Class,Europe,14603
48420,2,2,Shipping on time,0,2015-08-04 03:01:00.0000000,Second Class,Europe,14601
48426,2,2,Shipping on time,0,2015-08-02 19:29:00.0000000,Second Class,Europe,14511
48430,4,4,Shipping on time,0,2015-08-04 06:11:00.0000000,Standard Class,Europe,14473
48431,4,4,Shipping on time,0,2015-08-04 04:26:00.0000000,Standard Class,Europe,14468
48433,4,4,Shipping on time,0,2015-08-03 14:25:00.0000000,Standard Class,Europe,14428
48437,2,2,Shipping on time,0,2015-07-31 20:12:00.0000000,Second Class,Europe,14376
48446,0,0,Shipping on time,0,2015-07-28 15:33:00.0000000,Same Day,Europe,14260
48450,4,4,Shipping on time,0,2015-07-31 09:20:00.0000000,Standard Class,Europe,14208
48452,0,0,Shipping on time,0,2015-07-26 22:55:00.0000000,Same Day,Europe,14144
48453,0,0,Shipping on time,0,2015-07-26 21:10:00.0000000,Same Day,Europe,14139
48454,4,4,Shipping on time,0,2015-07-30 08:49:00.0000000,Standard Class,Europe,14138
48457,4,4,Shipping on time,0,2015-07-29 22:18:00.0000000,Standard Class,Europe,14108
48461,2,2,Shipping on time,0,2015-07-27 12:51:00.0000000,Second Class,Europe,14081
48464,4,4,Shipping on time,0,2015-07-29 01:17:00.0000000,Standard Class,Europe,14048
48476,0,0,Shipping on time,0,2015-07-23 22:03:00.0000000,Same Day,Europe,13936
48479,4,4,Shipping on time,0,2015-07-26 15:28:00.0000000,Standard Class,Europe,13883
48486,0,0,Shipping on time,0,2015-07-21 21:42:00.0000000,Same Day,Europe,13798
48490,4,4,Shipping on time,0,2015-07-24 14:26:00.0000000,Standard Class,Europe,13743
48503,4,4,Shipping on time,0,2015-07-22 22:08:00.0000000,Standard Class,Europe,13628
48510,0,0,Shipping on time,0,2015-07-17 17:51:00.0000000,Same Day,Europe,13513
48514,4,4,Shipping on time,0,2015-07-21 00:36:00.0000000,Standard Class,Europe,13498
48517,4,4,Shipping on time,0,2015-07-20 17:35:00.0000000,Standard Class,Europe,13478
48518,4,4,Shipping on time,0,2015-07-20 08:50:00.0000000,Standard Class,Europe,13453
48540,4,4,Shipping on time,0,2015-07-15 21:58:00.0000000,Standard Class,Europe,13148
48552,4,4,Shipping on time,0,2015-07-13 19:10:00.0000000,Standard Class,Europe,13003
48561,4,4,Shipping on time,0,2015-07-12 08:08:00.0000000,Standard Class,Europe,12903
48564,4,4,Shipping on time,0,2015-07-12 01:08:00.0000000,Standard Class,Europe,12883
48565,4,4,Shipping on time,0,2015-07-11 16:22:00.0000000,Standard Class,Europe,12858
48572,4,4,Shipping on time,0,2015-04-04 10:33:00.0000000,Standard Class,LATAM,6128
48574,4,4,Shipping on time,0,2015-04-04 05:18:00.0000000,Standard Class,LATAM,6113
48577,4,4,Shipping on time,0,2015-04-02 18:16:00.0000000,Standard Class,LATAM,6013
48584,4,4,Shipping on time,0,2015-03-31 20:43:00.0000000,Standard Class,LATAM,5883
48585,2,2,Shipping on time,0,2015-03-29 20:01:00.0000000,Second Class,LATAM,5881
48590,2,2,Shipping on time,0,2015-03-28 23:00:00.0000000,Second Class,LATAM,5821
48594,0,0,Shipping on time,0,2015-03-26 23:47:00.0000000,Same Day,LATAM,5789
48595,4,4,Shipping on time,0,2015-03-30 11:26:00.0000000,Standard Class,LATAM,5788
48596,4,4,Shipping on time,0,2015-03-30 09:41:00.0000000,Standard Class,LATAM,5783
48601,4,4,Shipping on time,0,2015-03-29 17:55:00.0000000,Standard Class,LATAM,5738
48603,4,4,Shipping on time,0,2015-03-29 12:40:00.0000000,Standard Class,LATAM,5723
48618,4,4,Shipping on time,0,2017-07-19 14:49:00.0000000,Standard Class,Europe,63478
48622,4,4,Shipping on time,0,2017-07-19 02:33:00.0000000,Standard Class,Europe,63443
48623,0,0,Shipping on time,0,2017-07-15 12:06:00.0000000,Same Day,Europe,63436
48635,4,4,Shipping on time,0,2017-07-16 16:45:00.0000000,Standard Class,Europe,63278
48637,4,4,Shipping on time,0,2017-07-16 09:44:00.0000000,Standard Class,Europe,63258
48645,4,4,Shipping on time,0,2017-07-14 03:26:00.0000000,Standard Class,Europe,63103
48647,4,4,Shipping on time,0,2017-07-13 15:10:00.0000000,Standard Class,Europe,63068
48653,4,4,Shipping on time,0,2017-07-12 11:09:00.0000000,Standard Class,Europe,62988
48680,2,2,Shipping on time,0,2017-07-04 16:03:00.0000000,Second Class,Europe,62591
48707,2,2,Shipping on time,0,2017-06-29 22:12:00.0000000,Second Class,Europe,62266
48718,2,2,Shipping on time,0,2017-06-28 05:54:00.0000000,Second Class,Europe,62151
48720,4,4,Shipping on time,0,2017-06-29 23:36:00.0000000,Standard Class,Europe,62133
48722,4,4,Shipping on time,0,2017-06-29 16:36:00.0000000,Standard Class,Europe,62113
48728,2,2,Shipping on time,0,2017-06-25 20:06:00.0000000,Second Class,Europe,61986
48733,0,0,Shipping on time,0,2017-06-22 17:13:00.0000000,Same Day,Europe,61875
48739,4,4,Shipping on time,0,2017-06-25 09:14:00.0000000,Standard Class,Europe,61818
48744,4,4,Shipping on time,0,2017-06-23 18:42:00.0000000,Standard Class,Europe,61708
48755,4,4,Shipping on time,0,2017-06-21 15:54:00.0000000,Standard Class,LATAM,61563
48761,4,4,Shipping on time,0,2017-06-20 18:53:00.0000000,Standard Class,LATAM,61503
48765,4,4,Shipping on time,0,2017-06-19 20:07:00.0000000,Standard Class,LATAM,61438
48771,4,4,Shipping on time,0,2017-06-18 17:50:00.0000000,Standard Class,LATAM,61363
48776,4,4,Shipping on time,0,2017-06-17 15:33:00.0000000,Standard Class,LATAM,61288
48786,4,4,Shipping on time,0,2017-06-15 18:01:00.0000000,Standard Class,LATAM,61158
48795,4,4,Shipping on time,0,2017-06-14 19:14:00.0000000,Standard Class,LATAM,61093
48799,4,4,Shipping on time,0,2017-06-13 11:43:00.0000000,Standard Class,LATAM,61003
48801,0,0,Shipping on time,0,2017-06-09 18:48:00.0000000,Same Day,LATAM,60989
48803,2,2,Shipping on time,0,2017-06-10 15:44:00.0000000,Second Class,LATAM,60946
48814,0,0,Shipping on time,0,2017-06-06 17:35:00.0000000,Same Day,LATAM,60780
48816,4,4,Shipping on time,0,2017-06-10 01:23:00.0000000,Standard Class,LATAM,60768
48849,0,0,Shipping on time,0,2017-05-29 20:24:00.0000000,Same Day,LATAM,60240
48868,0,0,Shipping on time,0,2017-05-24 18:29:00.0000000,Same Day,LATAM,59892
48871,4,4,Shipping on time,0,2017-05-27 22:04:00.0000000,Standard Class,LATAM,59868
48879,4,4,Shipping on time,0,2017-05-26 14:32:00.0000000,Standard Class,LATAM,59778
48885,4,4,Shipping on time,0,2017-05-25 22:46:00.0000000,Standard Class,LATAM,59733
48890,2,2,Shipping on time,0,2017-05-22 05:47:00.0000000,Second Class,LATAM,59616
48896,0,0,Shipping on time,0,2017-05-19 20:25:00.0000000,Same Day,LATAM,59555
48901,2,2,Shipping on time,0,2017-05-20 13:30:00.0000000,Second Class,LATAM,59501
48907,4,4,Shipping on time,0,2017-05-20 18:24:00.0000000,Standard Class,LATAM,59378
48911,0,0,Shipping on time,0,2017-05-16 20:56:00.0000000,Same Day,LATAM,59351
48913,4,4,Shipping on time,0,2017-05-20 04:23:00.0000000,Standard Class,LATAM,59338
48920,4,4,Shipping on time,0,2017-05-19 12:37:00.0000000,Standard Class,LATAM,59293
48923,4,4,Shipping on time,0,2017-05-18 08:36:00.0000000,Standard Class,LATAM,59213
48932,0,0,Shipping on time,0,2017-05-12 20:57:00.0000000,Same Day,LATAM,59077
48939,2,2,Shipping on time,0,2017-05-12 14:33:00.0000000,Second Class,LATAM,58956
48943,4,4,Shipping on time,0,2017-05-14 08:15:00.0000000,Standard Class,LATAM,58938
48946,2,2,Shipping on time,0,2017-05-12 04:03:00.0000000,Second Class,LATAM,58926
48954,4,4,Shipping on time,0,2017-05-13 05:58:00.0000000,Standard Class,LATAM,58863
48955,4,4,Shipping on time,0,2017-05-12 22:58:00.0000000,Standard Class,LATAM,58843
48965,4,4,Shipping on time,0,2017-05-10 21:55:00.0000000,Standard Class,LATAM,58703
48973,4,4,Shipping on time,0,2017-05-09 07:23:00.0000000,Standard Class,LATAM,58593
48979,0,0,Shipping on time,0,2017-05-04 12:12:00.0000000,Same Day,LATAM,58504
48981,4,4,Shipping on time,0,2017-05-07 20:21:00.0000000,Standard Class,LATAM,58493
48982,4,4,Shipping on time,0,2017-05-07 18:36:00.0000000,Standard Class,LATAM,58488
48984,4,4,Shipping on time,0,2017-05-07 01:05:00.0000000,Standard Class,LATAM,58438
48996,0,0,Shipping on time,0,2017-04-30 23:04:00.0000000,Same Day,LATAM,58261
48998,2,2,Shipping on time,0,2017-05-01 21:03:00.0000000,Second Class,LATAM,58221
49001,4,4,Shipping on time,0,2017-05-03 14:45:00.0000000,Standard Class,LATAM,58203
49004,2,2,Shipping on time,0,2017-05-01 05:17:00.0000000,Second Class,LATAM,58176
49034,4,4,Shipping on time,0,2017-04-27 08:06:00.0000000,Standard Class,LATAM,57773
49055,4,4,Shipping on time,0,2017-04-23 04:15:00.0000000,Standard Class,LATAM,57488
49057,4,4,Shipping on time,0,2017-04-22 15:59:00.0000000,Standard Class,LATAM,57453
49064,0,0,Shipping on time,0,2017-04-17 16:36:00.0000000,Same Day,LATAM,57352
49068,2,2,Shipping on time,0,2017-04-18 21:15:00.0000000,Second Class,LATAM,57331
49069,4,4,Shipping on time,0,2017-04-20 04:26:00.0000000,Standard Class,LATAM,57283
49071,4,4,Shipping on time,0,2017-04-19 19:40:00.0000000,Standard Class,LATAM,57258
49073,4,4,Shipping on time,0,2017-04-19 14:25:00.0000000,Standard Class,LATAM,57243
49086,4,4,Shipping on time,0,2017-04-17 08:07:00.0000000,Standard Class,LATAM,57088
49087,4,4,Shipping on time,0,2017-04-17 04:36:00.0000000,Standard Class,LATAM,57078
49106,4,4,Shipping on time,0,2017-04-14 10:03:00.0000000,Standard Class,LATAM,56888
49110,4,4,Shipping on time,0,2017-04-13 21:47:00.0000000,Standard Class,LATAM,56853
49112,2,2,Shipping on time,0,2017-04-11 19:20:00.0000000,Second Class,LATAM,56846
49115,4,4,Shipping on time,0,2017-04-13 11:16:00.0000000,Standard Class,LATAM,56823
49135,2,2,Shipping on time,0,2017-04-07 18:59:00.0000000,Second Class,LATAM,56571
49144,4,4,Shipping on time,0,2017-04-08 08:39:00.0000000,Standard Class,LATAM,56473
49145,4,4,Shipping on time,0,2017-04-08 03:24:00.0000000,Standard Class,LATAM,56458
49164,4,4,Shipping on time,0,2017-04-04 17:04:00.0000000,Standard Class,LATAM,56223
49165,2,2,Shipping on time,0,2017-04-02 07:36:00.0000000,Second Class,LATAM,56196
49173,4,4,Shipping on time,0,2017-04-03 13:02:00.0000000,Standard Class,LATAM,56143
49176,4,4,Shipping on time,0,2017-04-02 21:16:00.0000000,Standard Class,LATAM,56098
49178,4,4,Shipping on time,0,2017-04-02 10:46:00.0000000,Standard Class,LATAM,56068
49181,4,4,Shipping on time,0,2017-04-01 20:45:00.0000000,Standard Class,LATAM,56028
49189,0,0,Shipping on time,0,2017-03-28 14:11:00.0000000,Same Day,LATAM,55975
49202,4,4,Shipping on time,0,2017-03-29 10:25:00.0000000,Standard Class,LATAM,55793
49203,2,2,Shipping on time,0,2017-03-27 09:43:00.0000000,Second Class,LATAM,55791
49208,2,2,Shipping on time,0,2017-03-26 09:11:00.0000000,Second Class,LATAM,55721
49211,0,0,Shipping on time,0,2017-03-24 13:08:00.0000000,Same Day,LATAM,55698
49212,0,0,Shipping on time,0,2017-03-24 12:47:00.0000000,Same Day,LATAM,55697
49213,4,4,Shipping on time,0,2017-03-27 19:53:00.0000000,Standard Class,LATAM,55683
49214,4,4,Shipping on time,0,2017-03-27 12:52:00.0000000,Standard Class,LATAM,55663
49227,4,4,Shipping on time,0,2017-03-24 06:03:00.0000000,Standard Class,LATAM,55438
49230,4,4,Shipping on time,0,2017-03-23 14:17:00.0000000,Standard Class,LATAM,55393
49232,4,4,Shipping on time,0,2017-03-23 10:46:00.0000000,Standard Class,LATAM,55383
49240,4,4,Shipping on time,0,2017-03-22 08:30:00.0000000,Standard Class,LATAM,55308
49241,4,4,Shipping on time,0,2017-03-22 05:00:00.0000000,Standard Class,LATAM,55298
49247,4,4,Shipping on time,0,2017-03-20 10:57:00.0000000,Standard Class,LATAM,55178
49253,4,4,Shipping on time,0,2017-03-19 10:26:00.0000000,Standard Class,LATAM,55108
49259,4,4,Shipping on time,0,2017-03-18 16:55:00.0000000,Standard Class,LATAM,55058
49260,4,4,Shipping on time,0,2017-03-18 15:10:00.0000000,Standard Class,LATAM,55053
49266,4,4,Shipping on time,0,2017-03-17 12:53:00.0000000,Standard Class,LATAM,54978
49286,2,2,Shipping on time,0,2017-03-13 02:23:00.0000000,Second Class,LATAM,54811
49312,2,2,Shipping on time,0,2017-03-08 08:31:00.0000000,Second Class,LATAM,54486
49316,4,4,Shipping on time,0,2017-03-09 15:42:00.0000000,Standard Class,LATAM,54438
49321,4,4,Shipping on time,0,2017-03-08 16:56:00.0000000,Standard Class,LATAM,54373
49325,4,4,Shipping on time,0,2017-03-07 16:24:00.0000000,Standard Class,LATAM,54303
49330,4,4,Shipping on time,0,2017-03-06 19:23:00.0000000,Standard Class,LATAM,54243
49336,0,0,Shipping on time,0,2017-03-01 17:12:00.0000000,Same Day,LATAM,54134
49338,2,2,Shipping on time,0,2017-03-02 15:53:00.0000000,Second Class,LATAM,54096
49343,0,0,Shipping on time,0,2017-02-27 22:27:00.0000000,Same Day,LATAM,54012
49346,2,2,Shipping on time,0,2017-02-28 09:35:00.0000000,Second Class,LATAM,53941
49348,0,0,Shipping on time,0,2017-02-26 20:11:00.0000000,Same Day,LATAM,53937
49349,4,4,Shipping on time,0,2017-03-02 05:01:00.0000000,Standard Class,LATAM,53928
49355,4,4,Shipping on time,0,2017-03-01 02:45:00.0000000,Standard Class,LATAM,53853
49357,2,2,Shipping on time,0,2017-02-26 20:47:00.0000000,Second Class,LATAM,53836
49361,4,4,Shipping on time,0,2017-02-27 13:58:00.0000000,Standard Class,LATAM,53748
49365,4,4,Shipping on time,0,2017-02-27 03:27:00.0000000,Standard Class,LATAM,53718
49367,4,4,Shipping on time,0,2017-02-26 22:12:00.0000000,Standard Class,LATAM,53703
49376,4,4,Shipping on time,0,2017-02-25 07:39:00.0000000,Standard Class,LATAM,53593
49384,0,0,Shipping on time,0,2017-02-20 15:17:00.0000000,Same Day,LATAM,53512
49387,4,4,Shipping on time,0,2017-02-23 20:37:00.0000000,Standard Class,LATAM,53493
49390,4,4,Shipping on time,0,2017-02-23 08:22:00.0000000,Standard Class,LATAM,53458
49397,4,4,Shipping on time,0,2017-02-22 07:50:00.0000000,Standard Class,LATAM,53388
49398,0,0,Shipping on time,0,2017-02-18 16:41:00.0000000,Same Day,LATAM,53379
49406,4,4,Shipping on time,0,2016-07-27 11:38:00.0000000,Standard Class,USCA,39013
49408,4,4,Shipping on time,0,2016-05-20 05:46:00.0000000,Standard Class,USCA,34338
49409,4,4,Shipping on time,0,2016-06-09 02:14:00.0000000,Standard Class,USCA,35698
49412,4,4,Shipping on time,0,2016-10-22 02:56:00.0000000,Standard Class,USCA,44948
49425,4,4,Shipping on time,0,2016-10-15 09:46:00.0000000,Standard Class,Europe,44488
49428,4,4,Shipping on time,0,2015-06-08 13:05:00.0000000,Standard Class,Europe,10588
49430,4,4,Shipping on time,0,2017-06-25 14:30:00.0000000,Standard Class,Europe,61833
49431,4,4,Shipping on time,0,2015-08-11 18:36:00.0000000,Standard Class,Europe,14988
49434,4,4,Shipping on time,0,2015-08-09 08:48:00.0000000,Standard Class,Europe,14823
49449,4,4,Shipping on time,0,2017-07-29 07:47:00.0000000,Standard Class,Europe,64143
49450,4,4,Shipping on time,0,2015-10-25 22:53:00.0000000,Standard Class,Europe,20138
49455,4,4,Shipping on time,0,2015-03-19 00:25:00.0000000,Standard Class,LATAM,5003
49460,4,4,Shipping on time,0,2015-01-30 10:18:00.0000000,Standard Class,LATAM,1743
49461,4,4,Shipping on time,0,2015-04-29 11:24:00.0000000,Standard Class,LATAM,7843
49462,4,4,Shipping on time,0,2015-05-29 04:21:00.0000000,Standard Class,LATAM,9878
49463,4,4,Shipping on time,0,2015-02-10 12:33:00.0000000,Standard Class,LATAM,2503
49466,4,4,Shipping on time,0,2015-03-07 02:53:00.0000000,Standard Class,LATAM,4188
49473,4,4,Shipping on time,0,2017-02-07 06:59:00.0000000,Standard Class,LATAM,52358
49485,4,4,Shipping on time,0,2017-06-13 06:27:00.0000000,Standard Class,LATAM,60988
49488,4,4,Shipping on time,0,2016-03-29 17:03:00.0000000,Standard Class,Pacific Asia,30808
49489,4,4,Shipping on time,0,2015-12-01 19:30:00.0000000,Standard Class,Pacific Asia,22663
49492,4,4,Shipping on time,0,2016-01-10 01:56:00.0000000,Standard Class,Pacific Asia,25353
49493,4,4,Shipping on time,0,2015-11-02 02:33:00.0000000,Standard Class,Pacific Asia,20628
49497,4,4,Shipping on time,0,2016-03-08 07:48:00.0000000,Standard Class,Pacific Asia,29343
49500,4,4,Shipping on time,0,2015-12-22 12:59:00.0000000,Standard Class,Pacific Asia,24083
49503,4,4,Shipping on time,0,2016-02-07 20:06:00.0000000,Standard Class,Pacific Asia,27323
49509,4,4,Shipping on time,0,2016-07-04 22:21:00.0000000,Standard Class,USCA,37468
49510,4,4,Shipping on time,0,2016-07-05 21:07:00.0000000,Standard Class,USCA,37533
49513,4,4,Shipping on time,0,2016-08-05 12:51:00.0000000,Standard Class,USCA,39633
49516,4,4,Shipping on time,0,2016-05-09 15:46:00.0000000,Standard Class,USCA,33613
49521,4,4,Shipping on time,0,2016-07-28 20:55:00.0000000,Standard Class,USCA,39108
49537,4,4,Shipping on time,0,2017-08-20 17:34:00.0000000,Standard Class,Europe,65678
49539,4,4,Shipping on time,0,2017-08-07 19:31:00.0000000,Standard Class,Europe,64793
49544,4,4,Shipping on time,0,2015-07-18 07:47:00.0000000,Standard Class,Europe,13313
49549,4,4,Shipping on time,0,2015-07-16 11:59:00.0000000,Standard Class,Europe,13188
49552,4,4,Shipping on time,0,2015-04-05 07:34:00.0000000,Standard Class,LATAM,6188
49555,4,4,Shipping on time,0,2015-01-07 21:01:00.0000000,Standard Class,LATAM,198
49556,4,4,Shipping on time,0,2015-01-05 04:12:00.0000000,Standard Class,LATAM,13
49564,4,4,Shipping on time,0,2017-06-08 17:51:00.0000000,Standard Class,LATAM,60678
49566,4,4,Shipping on time,0,2017-01-31 10:19:00.0000000,Standard Class,LATAM,51888
49567,4,4,Shipping on time,0,2015-03-02 09:01:00.0000000,Standard Class,LATAM,3863
49572,4,4,Shipping on time,0,2017-02-18 16:15:00.0000000,Standard Class,LATAM,53138
49574,4,4,Shipping on time,0,2017-01-07 20:31:00.0000000,Standard Class,Pacific Asia,50273
49580,4,4,Shipping on time,0,2015-12-19 21:56:00.0000000,Standard Class,Pacific Asia,23903
49595,4,4,Shipping on time,0,2015-12-08 23:10:00.0000000,Standard Class,Pacific Asia,23153
49599,4,4,Shipping on time,0,2016-04-09 19:19:00.0000000,Standard Class,USCA,31568
49602,4,4,Shipping on time,0,2016-05-16 14:11:00.0000000,Standard Class,USCA,34088
49603,4,4,Shipping on time,0,2016-07-09 00:27:00.0000000,Standard Class,USCA,37748
49604,4,4,Shipping on time,0,2016-04-17 16:30:00.0000000,Standard Class,USCA,32108
49607,4,4,Shipping on time,0,2016-10-21 05:54:00.0000000,Standard Class,Africa,44888
49609,4,4,Shipping on time,0,2017-01-19 14:32:00.0000000,Standard Class,Africa,51078
49612,4,4,Shipping on time,0,2015-08-09 21:04:00.0000000,Standard Class,Europe,14858
49613,4,4,Shipping on time,0,2017-09-19 03:31:00.0000000,Standard Class,Europe,67693
49616,4,4,Shipping on time,0,2015-09-08 00:00:00.0000000,Standard Class,Europe,16853
49619,4,4,Shipping on time,0,2017-08-09 15:19:00.0000000,Standard Class,Europe,64918
49624,4,4,Shipping on time,0,2015-09-03 02:38:00.0000000,Standard Class,Europe,16518
49628,4,4,Shipping on time,0,2017-07-02 14:40:00.0000000,Standard Class,Europe,62313
49631,4,4,Shipping on time,0,2017-04-26 19:50:00.0000000,Standard Class,LATAM,57738
49632,4,4,Shipping on time,0,2017-01-27 13:29:00.0000000,Standard Class,LATAM,51623
49636,4,4,Shipping on time,0,2017-04-06 05:51:00.0000000,Standard Class,LATAM,56328
49642,4,4,Shipping on time,0,2017-04-11 13:43:00.0000000,Standard Class,LATAM,56693
49645,4,4,Shipping on time,0,2017-01-23 02:37:00.0000000,Standard Class,LATAM,51318
49663,4,4,Shipping on time,0,2016-02-06 05:34:00.0000000,Standard Class,Pacific Asia,27213
49664,4,4,Shipping on time,0,2016-08-30 03:11:00.0000000,Standard Class,Pacific Asia,41318
49665,4,4,Shipping on time,0,2016-11-13 05:42:00.0000000,Standard Class,Pacific Asia,46463
49669,4,4,Shipping on time,0,2016-01-01 23:29:00.0000000,Standard Class,Pacific Asia,24798
49670,4,4,Shipping on time,0,2016-01-15 06:18:00.0000000,Standard Class,Pacific Asia,25708
49674,4,4,Shipping on time,0,2016-04-23 21:24:00.0000000,Standard Class,USCA,32533
50059,4,4,Shipping on time,0,2017-02-20 10:17:00.0000000,Standard Class,LATAM,53258
50061,2,2,Shipping on time,0,2017-02-18 02:35:00.0000000,Second Class,LATAM,53236
